Take it.	Возьмите его.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #2517571 (paul_lingvo)
Take it.	Возьми.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #4662529 (sharptoothed)
Take it.	Возьмите её.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #10172340 (marafon)
Take it.	Возьми её.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #10172341 (marafon)
Take it.	Берите её.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #12021440 (marafon)
Take it.	Берите его.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #12021441 (marafon)
Take it.	Бери его.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #12021465 (marafon)
Take it.	Бери её.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #12021466 (marafon)
Tell me.	Скажи мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913090 (CK) & #4475308 (odexed)
Tell me.	Скажите мне.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913090 (CK) & #5898031 (marafon)
Tom ate.	Том поел.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203599 (CK) & #2525365 (paul_lingvo)
Tom ate.	Том ел.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203599 (CK) & #2525366 (paul_lingvo)
Tom ran.	Том бежал.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203766 (CK) & #4472932 (odexed)
Tom won.	Том выиграл.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005191 (CK) & #4363887 (odexed)
Tom won.	Том победил.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005191 (CK) & #5898257 (marafon)
Wake up!	Просыпайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #1932966 (sharptoothed)
Wake up!	Просыпайтесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #2178808 (marafon)
Wake up!	Проснись!	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #3291287 (marafon)
Wake up!	Проснитесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #3291288 (marafon)
Wake up!	Проснись.	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #8102343 (fjay69)
Wake up!	Проснитесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #10710636 (marafon)
Wake up!	Просыпайтесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #10710638 (marafon)
Wake up.	Просыпайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #1932966 (sharptoothed)
Wake up.	Просыпайтесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #2178808 (marafon)
Wake up.	Проснись!	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #3291287 (marafon)
Wake up.	Проснитесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #3291288 (marafon)
Wake up.	Проснись.	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #8102343 (fjay69)
Wake up.	Проснитесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #10710636 (marafon)
Wake up.	Просыпайтесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #10710638 (marafon)
Wake up.	Просыпайся.	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #10710639 (marafon)
Wash up.	Умойся.	CC-BY 2.0 (France) Attribution: tatoeba.org #20763 (CK) & #1443716 (Avelesy)
We care.	Нам не всё равно.	CC-BY 2.0 (France) Attribution: tatoeba.org #3255558 (CM) & #5898002 (marafon)
We know.	Знаем.	CC-BY 2.0 (France) Attribution: tatoeba.org #1556167 (shanghainese) & #1556169 (shanghainese)
We know.	Знамо дело.	CC-BY 2.0 (France) Attribution: tatoeba.org #1556167 (shanghainese) & #1556170 (shanghainese)
We know.	Мы знаем.	CC-BY 2.0 (France) Attribution: tatoeba.org #1556167 (shanghainese) & #5293684 (marafon)
We lost.	Мы проиграли.	CC-BY 2.0 (France) Attribution: tatoeba.org #2107666 (CK) & #2128904 (Selena777)
Welcome.	Приветствуем.	CC-BY 2.0 (France) Attribution: tatoeba.org #138919 (CM) & #2092402 (sinichka)
Who ate?	Кто поел?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203598 (CK) & #658405 (Aleksej)
Who ran?	Кто бежал?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203765 (CK) & #4465108 (odexed)
Who won?	Кто выиграл?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005190 (CK) & #2393940 (marafon)
Who won?	Кто победил?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005190 (CK) & #2393941 (marafon)
Why not?	Почему нет?	CC-BY 2.0 (France) Attribution: tatoeba.org #30545 (CK) & #408115 (arseniiv)
Why not?	Почему бы и нет?	CC-BY 2.0 (France) Attribution: tatoeba.org #30545 (CK) & #797271 (afyodor)
You run.	Ты бежишь.	CC-BY 2.0 (France) Attribution: tatoeba.org #672252 (CK) & #1676966 (marafon)
You win.	Вы выиграли.	CC-BY 2.0 (France) Attribution: tatoeba.org #8645635 (hamsolo474) & #5685665 (marafon)
You won.	Ты победил.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #3438274 (Selena777)
You won.	Ты победила.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #3438275 (Selena777)
You won.	Ты выиграл.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #4532397 (marafon)
You won.	Вы выиграли.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #5685665 (marafon)
You won.	Вы победили.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #5890874 (marafon)
You won.	Ты выиграла.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #5897996 (marafon)
Am I fat?	Я толстый?	CC-BY 2.0 (France) Attribution: tatoeba.org #2214296 (Hybrid) & #2762311 (marafon)
Am I fat?	Я толстая?	CC-BY 2.0 (France) Attribution: tatoeba.org #2214296 (Hybrid) & #2762312 (marafon)
Ask them.	Спроси их.	CC-BY 2.0 (France) Attribution: tatoeba.org #3820042 (CK) & #3927609 (odexed)
Ask them.	Спроси у них.	CC-BY 2.0 (France) Attribution: tatoeba.org #3820042 (CK) & #3993596 (marafon)
Ask them.	Спросите у них.	CC-BY 2.0 (France) Attribution: tatoeba.org #3820042 (CK) & #3993598 (marafon)
Ask them.	Попроси их.	CC-BY 2.0 (France) Attribution: tatoeba.org #3820042 (CK) & #3993600 (marafon)
Ask them.	Попросите их.	CC-BY 2.0 (France) Attribution: tatoeba.org #3820042 (CK) & #3993601 (marafon)
Back off!	Отстань!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954264 (CK) & #1395451 (Biga)
Back off!	Отвали!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954264 (CK) & #1518839 (ABChessel)
Back off.	Посторонитесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #2465034 (Selena777)
Back off.	Посторонись.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #2465035 (Selena777)
Back off.	Отойди.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257517 (marafon)
Back off.	Отойдите.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257520 (marafon)
Back off.	Отодвинься.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257704 (marafon)
Back off.	Отодвиньтесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257705 (marafon)
Back off.	Отвали.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257706 (marafon)
Back off.	Отвяжись.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257707 (marafon)
Back off.	Отстань.	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #3257708 (marafon)
Be a man.	Будь мужчиной!	CC-BY 2.0 (France) Attribution: tatoeba.org #2221008 (Hybrid) & #3291298 (marafon)
Be a man.	Будьте мужчиной!	CC-BY 2.0 (France) Attribution: tatoeba.org #2221008 (Hybrid) & #3291299 (marafon)
Be brave.	Будь храбр.	CC-BY 2.0 (France) Attribution: tatoeba.org #4054941 (CK) & #4472974 (odexed)
Be brave.	Будь храбрым.	CC-BY 2.0 (France) Attribution: tatoeba.org #4054941 (CK) & #5561549 (odexed)
Be brief.	Будь краток.	CC-BY 2.0 (France) Attribution: tatoeba.org #3826022 (CK) & #4253643 (odexed)
Be quiet.	Тихо.	CC-BY 2.0 (France) Attribution: tatoeba.org #1275396 (jakov) & #2708593 (odexed)
Be quiet.	Помолчи-ка.	CC-BY 2.0 (France) Attribution: tatoeba.org #1275396 (jakov) & #2731423 (sharptoothed)
Be smart.	Будьте умными.	CC-BY 2.0 (France) Attribution: tatoeba.org #10766773 (CK) & #12148728 (marafon)
Be smart.	Будьте умным.	CC-BY 2.0 (France) Attribution: tatoeba.org #10766773 (CK) & #12148730 (marafon)
Be smart.	Будьте умной.	CC-BY 2.0 (France) Attribution: tatoeba.org #10766773 (CK) & #12148731 (marafon)
Be smart.	Будь умным.	CC-BY 2.0 (France) Attribution: tatoeba.org #10766773 (CK) & #12148732 (marafon)
Be smart.	Будь умной.	CC-BY 2.0 (France) Attribution: tatoeba.org #10766773 (CK) & #12148733 (marafon)
Beats me.	Без понятия.	CC-BY 2.0 (France) Attribution: tatoeba.org #320001 (blay_paul) & #2068686 (marafon)
Buzz off.	Проваливай.	CC-BY 2.0 (France) Attribution: tatoeba.org #2936077 (CK) & #2936080 (Ooneykcall)
Bye, Tom.	Пока, Том.	CC-BY 2.0 (France) Attribution: tatoeba.org #6665116 (CK) & #6764750 (odexed)
Call Tom.	Позвони Тому.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #2649507 (Olya)
Call Tom.	Позвоните Тому.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #2649508 (Olya)
Call Tom.	Позови Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #3301702 (marafon)
Call Tom.	Позовите Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #3301704 (marafon)
Catch me.	Поймай меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #9538085 (marafon)
Catch me.	Поймайте меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #9538087 (marafon)
Catch me.	Лови меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #9538088 (marafon)
Catch me.	Ловите меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #9538089 (marafon)
Cheer up!	Не унывай!	CC-BY 2.0 (France) Attribution: tatoeba.org #239441 (CM) & #2288312 (Wezzel)
Cheer up!	Выше нос!	CC-BY 2.0 (France) Attribution: tatoeba.org #239441 (CM) & #2834249 (Ooneykcall)
Cheer up.	Взбодрись!	CC-BY 2.0 (France) Attribution: tatoeba.org #2946394 (alvations) & #2439589 (sharptoothed)
Cheer up.	Выше нос!	CC-BY 2.0 (France) Attribution: tatoeba.org #2946394 (alvations) & #2834249 (Ooneykcall)
Cool off!	Остынь!	CC-BY 2.0 (France) Attribution: tatoeba.org #280162 (CM) & #2069722 (sharptoothed)
Cuff him.	Надень на него наручники.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954267 (CK) & #3961885 (odexed)
Cuff him.	В наручники его.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954267 (CK) & #4677998 (sharptoothed)
Dig here.	Копайте здесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #11915725 (CK) & #11477130 (Wezel)
Dig here.	Копай здесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #11915725 (CK) & #11916058 (marafon)
Don't go.	Не ходи.	CC-BY 2.0 (France) Attribution: tatoeba.org #773587 (marloncori) & #902659 (joulin)
Don't go.	Не ходите.	CC-BY 2.0 (France) Attribution: tatoeba.org #773587 (marloncori) & #5897737 (marafon)
Don't go.	Не езди.	CC-BY 2.0 (France) Attribution: tatoeba.org #773587 (marloncori) & #5897738 (marafon)
Don't go.	Не ездите.	CC-BY 2.0 (France) Attribution: tatoeba.org #773587 (marloncori) & #5897741 (marafon)
Drink it.	Выпей.	CC-BY 2.0 (France) Attribution: tatoeba.org #9144759 (CK) & #10644440 (notenoughsun)
Drive on.	Поехали.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954268 (CK) & #1998673 (Balamax)
Drive on.	Едем дальше.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954268 (CK) & #1998674 (Balamax)
Find Tom.	Найди Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111838 (CK) & #4472920 (odexed)
Find Tom.	Найдите Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111838 (CK) & #4472921 (odexed)
Fix this.	Исправь это.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #3265793 (Inego)
Fix this.	Почини это.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #5897146 (marafon)
Fix this.	Почините это.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #5897147 (marafon)
Fix this.	Исправьте это.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #5897148 (marafon)
For real?	Реально?	CC-BY 2.0 (France) Attribution: tatoeba.org #11492525 (CK) & #5887268 (astru)
Get away!	Уходи!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #576522 (Tonari)
Get away!	Отойди!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #646244 (shanghainese)
Get away!	Уходи.	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #809280 (afyodor)
Get away!	Иди отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #1103125 (shanghainese)
Get away!	Вали отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #3006019 (marafon)
Get away.	Убирайся.	CC-BY 2.0 (France) Attribution: tatoeba.org #8907753 (CK) & #2936083 (Ooneykcall)
Get busy.	Займись делом.	CC-BY 2.0 (France) Attribution: tatoeba.org #9112568 (CK) & #8590712 (marafon)
Get busy.	Займитесь делом.	CC-BY 2.0 (France) Attribution: tatoeba.org #9112568 (CK) & #8590713 (marafon)
Get busy.	Займись чем-нибудь.	CC-BY 2.0 (France) Attribution: tatoeba.org #9112568 (CK) & #8709759 (marafon)
Get busy.	Займитесь чем-нибудь.	CC-BY 2.0 (France) Attribution: tatoeba.org #9112568 (CK) & #8709760 (marafon)
Get down!	Ляг на пол!	CC-BY 2.0 (France) Attribution: tatoeba.org #268087 (CM) & #2598101 (sharptoothed)
Get down.	Спускайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954269 (CK) & #3257537 (marafon)
Get down.	Выходи!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954269 (CK) & #3257538 (marafon)
Get down.	Спускайтесь!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954269 (CK) & #3257539 (marafon)
Get down.	Выходите!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954269 (CK) & #3257540 (marafon)
Get lost!	Убирайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #576521 (Tonari)
Get lost!	Пошёл вон!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #1017315 (Aleksej)
Get lost!	Проваливай!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #1537874 (Biga)
Get lost!	Исчезни.	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #1874008 (marafon)
Get lost!	Свали!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #4408281 (lovermann)
Get lost!	А ну пошёл отсюда!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #6614512 (marafon)
Get lost!	Сгинь!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #7008174 (marafon)
Get lost!	А ну пошел отсюда!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192630 (Ivanovb)
Get lost!	Потеряйся!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192631 (Ivanovb)
Get lost!	Пошла прочь!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192632 (Ivanovb)
Get lost!	Пошёл прочь!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192633 (Ivanovb)
Get lost!	Гуляй, Вася!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192634 (Ivanovb)
Get lost!	Иди ты куда подальше!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192635 (Ivanovb)
Get lost!	Иди прочь!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #8192636 (Ivanovb)
Get lost.	Исчезни.	CC-BY 2.0 (France) Attribution: tatoeba.org #854500 (CK) & #1874008 (marafon)
Get lost.	Проваливай.	CC-BY 2.0 (France) Attribution: tatoeba.org #854500 (CK) & #2936080 (Ooneykcall)
Get lost.	Убирайся.	CC-BY 2.0 (France) Attribution: tatoeba.org #854500 (CK) & #2936083 (Ooneykcall)
Get lost.	Вали отсюда.	CC-BY 2.0 (France) Attribution: tatoeba.org #854500 (CK) & #3006019 (marafon)
Get real!	Будь реалистом!	CC-BY 2.0 (France) Attribution: tatoeba.org #326067 (CM) & #4450279 (odexed)
Get real.	Спустись с небес на землю.	CC-BY 2.0 (France) Attribution: tatoeba.org #1324400 (Scott) & #3255136 (Inego)
Go ahead!	Давай!	CC-BY 2.0 (France) Attribution: tatoeba.org #38590 (CM) & #1709173 (marafon)
Go ahead.	Давай!	CC-BY 2.0 (France) Attribution: tatoeba.org #38546 (CM) & #1709173 (marafon)
Go on in.	Давай дальше.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954270 (CK) & #4311510 (soniamiku)
Go there.	Иди туда.	CC-BY 2.0 (France) Attribution: tatoeba.org #1098736 (cntrational) & #3374347 (Selena777)
Good job!	Хорошая работа!	CC-BY 2.0 (France) Attribution: tatoeba.org #1021038 (Quazel) & #1434307 (Avelesy)
Good job!	Хорошо сработано!	CC-BY 2.0 (France) Attribution: tatoeba.org #1021038 (Quazel) & #7148892 (sharptoothed)
Grab Tom.	Схвати Тома.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972639 (CK) & #6598095 (fjay69)
Grab him.	Хватай его.	CC-BY 2.0 (France) Attribution: tatoeba.org #285184 (CK) & #2437574 (sharptoothed)
Grab him.	Хватайте его.	CC-BY 2.0 (France) Attribution: tatoeba.org #285184 (CK) & #5371214 (marafon)
Have fun.	Наслаждайтесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #21267 (CK) & #576523 (Tonari)
Have fun.	Развлекайтесь.	CC-BY 2.0 (France) Attribution: tatoeba.org #21267 (CK) & #577513 (Maksimo)
He spoke.	Он говорил.	CC-BY 2.0 (France) Attribution: tatoeba.org #1564976 (marcelostockle) & #1252978 (shanghainese)
He spoke.	Он высказался.	CC-BY 2.0 (France) Attribution: tatoeba.org #1564976 (marcelostockle) & #5897702 (marafon)
He tried.	Он пытался.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #3282059 (Selena777)
He tried.	Он попробовал.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #4974093 (marafon)
He tried.	Он попытался.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #4974094 (marafon)
He's wet.	Он мокрый.	CC-BY 2.0 (France) Attribution: tatoeba.org #1780073 (Spamster) & #5897710 (marafon)
Help Tom.	Помоги Тому.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #3255138 (Inego)
Help Tom.	Помогите Тому.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #5199943 (marafon)
Hi, guys.	Привет, ребята.	CC-BY 2.0 (France) Attribution: tatoeba.org #2561375 (Hybrid) & #4910348 (Karok)
How cute!	Как мило!	CC-BY 2.0 (France) Attribution: tatoeba.org #36097 (CM) & #2735890 (sharptoothed)
How deep?	Насколько глубоко?	CC-BY 2.0 (France) Attribution: tatoeba.org #37612 (CM) & #4668606 (yura798261)
How rude!	Как грубо!	CC-BY 2.0 (France) Attribution: tatoeba.org #8094348 (iT4LL) & #8911238 (Katie_Yves)
How wise!	Как мудро!	CC-BY 2.0 (France) Attribution: tatoeba.org #8907812 (CK) & #12107937 (marafon)
Humor me.	Рассмеши меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954271 (CM) & #4311509 (soniamiku)
Humor me.	Просто сделай это ради меня.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954271 (CM) & #5769866 (odexed)
Hurry up.	Поторапливайся!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #351199 (shanghainese)
Hurry up.	Быстрей!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #756354 (shanghainese)
Hurry up.	Скорее!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #1169998 (shanghainese)
Hurry up.	Живей!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #2034650 (everlasting)
Hurry up.	Поторапливайся.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #4928951 (venticello)
Hurry up.	Давайте быстрее.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #5569859 (marafon)
Hurry up.	Давай быстрей.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #5898007 (marafon)
Hurry up.	Давай быстрей!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #9351139 (marafon)
Hurry up.	Давайте быстрей.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #9351269 (marafon)
Hurry up.	Давайте быстрей!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #9351287 (marafon)
Hurry up.	Давайте быстрее!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #9351331 (marafon)
Hurry up.	Давай быстрее.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #9351347 (marafon)
I agreed.	Я согласился.	CC-BY 2.0 (France) Attribution: tatoeba.org #2455128 (CK) & #4472938 (odexed)
I am Tom.	Я Том.	CC-BY 2.0 (France) Attribution: tatoeba.org #3319395 (CM) & #3300363 (Selena777)
I am old.	Я старый.	CC-BY 2.0 (France) Attribution: tatoeba.org #1547545 (CM) & #1738336 (marafon)
I am old.	Я старая.	CC-BY 2.0 (France) Attribution: tatoeba.org #1547545 (CM) & #2369926 (marafon)
I am old.	Я стар.	CC-BY 2.0 (France) Attribution: tatoeba.org #1547545 (CM) & #2468234 (paul_lingvo)
I ate it.	Я её съел.	CC-BY 2.0 (France) Attribution: tatoeba.org #2332094 (Sharaf78) & #4600052 (Selena777)
I burped.	Я отрыгнул.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828625 (CK) & #7020759 (odexed)
I can go.	Я могу пойти.	CC-BY 2.0 (France) Attribution: tatoeba.org #3092548 (CK) & #4632244 (odexed)
I can go.	Я могу поехать.	CC-BY 2.0 (France) Attribution: tatoeba.org #3092548 (CK) & #5897145 (marafon)
I danced.	Я танцевал.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828626 (CK) & #2795527 (marafon)
I danced.	Я танцевала.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828626 (CK) & #2795528 (marafon)
I did it.	Я сделал это.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549832 (CK) & #2606144 (Olya)
I did it.	Я сделала это.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549832 (CK) & #2606146 (Olya)
I failed.	У меня не получилось.	CC-BY 2.0 (France) Attribution: tatoeba.org #2484985 (AlanF_US) & #3048076 (Werther)
I failed.	У меня не вышло.	CC-BY 2.0 (France) Attribution: tatoeba.org #2484985 (AlanF_US) & #3121517 (Inego)
I forgot.	Я забыла.	CC-BY 2.0 (France) Attribution: tatoeba.org #436603 (lukaszpp) & #2651242 (Olya)
I forgot.	Забыл.	CC-BY 2.0 (France) Attribution: tatoeba.org #436603 (lukaszpp) & #6000978 (sharptoothed)
I gasped.	Я задыхался.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828627 (CK) & #2795631 (marafon)
I get by.	Я справляюсь.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #5769878 (odexed)
I goofed.	Я опростоволосился.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828628 (CK) & #7020767 (odexed)
I goofed.	Я оплошал.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828628 (CK) & #7020768 (odexed)
I goofed.	Я дал маху.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828628 (CK) & #7020769 (odexed)
I goofed.	Я попал впросак.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828628 (CK) & #7020772 (odexed)
I got it.	Я понял.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #576526 (Tonari)
I got it.	Понял.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #2596338 (odexed)
I got up.	Я встал.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828629 (CK) & #2115625 (sharptoothed)
I got up.	Я поднялся.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828629 (CK) & #4640397 (marafon)
I helped.	Я помог.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828630 (CK) & #6014386 (odexed)
I helped.	Я помогла.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828630 (CK) & #7092248 (marafon)
I jumped.	Я прыгнул.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828631 (CK) & #4098932 (Ooneykcall)
I jumped.	Я прыгнула.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828631 (CK) & #6760222 (odexed)
I looked.	Я посмотрел.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828632 (CK) & #6331461 (marafon)
I looked.	Я взглянул.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828632 (CK) & #7020776 (odexed)
I looked.	Я посмотрела.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828632 (CK) & #7020778 (odexed)
I moaned.	Я простонал.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828633 (CK) & #5947962 (marafon)
I nodded.	Я кивнул.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828634 (CK) & #6760224 (odexed)
I nodded.	Я кивнула.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828634 (CK) & #6760225 (odexed)
I obeyed.	Я послушался.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828635 (CK) & #5947958 (marafon)
I obeyed.	Я подчинился.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828635 (CK) & #5947959 (marafon)
I paused.	Я сделал паузу.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828636 (CK) & #6803331 (odexed)
I paused.	Я сделала паузу.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828636 (CK) & #6803343 (odexed)
